Club,Player Name,Position,Status,Resting Heart Rate (bpm),Max Heart Rate (bpm),HRV (ms),VO2 Max (ml/kg/min),Weight (kg),Reaction Time (ms),Match Consistency Variance,Minutes Played,Injury Frequency,Recovery Time (weeks),Training Hours,Heart Rate Zone,Fatigue Score,Injury Risk,Readiness Score,Player ID,League,Team
Arsenal,Player_Ars_14,Forward,At Risk,75,196,95.265485310814,49.2263057636982,86.6367502192496,475.814296045626,0.505145170754715,1171,3,6,8.71754128145804,Zone 1 (Rest),25.156209788724,1.08370958007688,60.8855006560144,114,Premier League,Arsenal
Arsenal,Player_Ars_15,Defender,Optimal,51,163,90.2654321513974,35.1737666139582,65.7939859376188,208.409822446798,0.230573430601317,2232,0,0,16.3181352701667,Zone 1 (Rest),70.8137217655374,0.0,33.5125625765756,115,Premier League,Arsenal
Arsenal,Player_Ars_16,Defender,Optimal,57,184,65.1379487237277,35.6668589653116,60.5528315621465,243.224078389251,0.436048601096488,2411,0,0,16.3262189313395,Zone 1 (Rest),104.479047476697,0.0,-1.99686944981417,116,Premier League,Arsenal
Arsenal,Player_Ars_17,Midfielder,Recovering,55,193,35.212604259227,55.4170821708198,88.4189366476902,333.275517386454,1.27098429253214,900,2,7,6.72941528476478,Zone 1 (Rest),46.4660658507909,3.7981055816998706,22.882704963345,117,Premier League,Arsenal
Arsenal,Player_Ars_18,Midfielder,Optimal,51,163,98.9395587670959,59.3775571057138,82.4895549522877,213.008624013063,0.403305278371609,2006,0,0,10.6562614457401,Zone 1 (Rest),34.3272951287448,0.0,76.0673746896104,118,Premier League,Arsenal
Arsenal,Player_Ars_19,Forward,Optimal,64,181,90.8162967123117,53.6659075321301,73.3770811913025,227.362666628167,0.498849800063084,2976,0,0,11.0219361969372,Zone 1 (Rest),61.2880982622924,0.0,45.963594465275904,119,Premier League,Arsenal
Arsenal,Player_Ars_20,Forward,Optimal,56,178,87.7472890312595,44.4153922557752,62.4714313684753,268.049930207471,0.361804485712454,2538,0,0,18.6805432253229,Zone 1 (Rest),65.6008182921431,0.0,37.39430505330991,120,Premier League,Arsenal
Arsenal,Player_Ars_21,Midfielder,Optimal,61,178,97.744636806704,48.3945463385224,79.1557784299226,239.759439796279,0.209686080939468,2386,0,0,13.1195199049513,Zone 1 (Rest),50.7180472580702,0.0,53.6073797118855,121,Premier League,Arsenal
Arsenal,Player_Ars_23,Forward,Recovering,54,197,53.1276553393216,56.8956645623378,82.83071972829,425.244064326283,0.631244877682388,1192,2,4,5.92729437338327,Zone 1 (Rest),39.630598946567694,1.90534710300722,35.7323456624831,123,Premier League,Arsenal
Arsenal,Player_Ars_24,Defender,At Risk,83,196,65.007431688102,43.7113057445794,72.9091768469839,340.104945340067,0.991594546741437,1225,2,6,6.34496702217549,Zone 1 (Rest),43.3334185238884,1.9395349482521,33.3598565861189,124,Premier League,Arsenal
Arsenal,Player_Ars_25,Forward,At Risk,82,206,60.464821596324,31.4489377558912,84.8123389101671,395.98776694342496,1.1000205481193,510,1,10,9.30061198594602,Zone 1 (Rest),27.3092691450474,1.95604293376041,31.3614030131883,125,Premier League,Arsenal
Tottenham Hotspur,Player_Tot_1,Midfielder,Underperforming,60,208,64.197207136727,44.8409003172506,89.5998777980144,328.499108580303,0.998888153451356,1609,1,0,7.79824341743457,Zone 1 (Rest),56.1649491638569,0.19975013336849,25.4197876394811,126,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_2,Midfielder,Underperforming,50,191,81.3696882390578,47.650669716392,77.0627133610105,464.902809379367,0.857801350928271,1626,2,0,9.88733193157393,Zone 1 (Rest),42.1911854889274,0.248592618746251,45.4602997206924,127,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_3,Midfielder,At Risk,71,204,68.0060097697924,43.3496516451814,63.137035210032,427.286049908727,1.2064757264869,508,2,10,5.25985641825736,Zone 1 (Rest),17.4102253615278,3.35474924206446,46.0516843399245,128,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_4,Midfielder,Optimal,61,157,97.8940185052416,42.506093204279,79.5855681485404,261.225798588116,0.293759379029616,2458,0,0,18.9481665606053,Zone 1 (Rest),59.5263936251973,0.0,51.5119223467028,129,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_5,Midfielder,At Risk,75,192,61.6301642436989,33.2799896197899,85.9651804122385,444.965311974812,1.09327864831018,1408,1,4,6.09606993679022,Zone 1 (Rest),68.9449415893108,1.33084273587391,13.5235480594677,130,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_6,Defender,At Risk,82,197,94.8733111589249,38.6731066791278,61.3098497312208,332.334508829361,0.520861139291538,1161,1,9,9.87396581073392,Zone 1 (Rest),31.9122209650271,1.0674912473095,51.5909628797084,131,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_7,Defender,Optimal,52,184,68.8224449968929,38.3679957733531,66.1073484102673,284.045240627693,0.169677334631301,2724,0,0,17.2716906976631,Zone 1 (Rest),103.813269791037,0.0,1.8354190104398,132,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_8,Forward,Recovering,54,193,52.0605089599726,55.3544777613356,75.1453464567905,408.660104672658,1.01399586780872,919,2,6,6.97757584924508,Zone 1 (Rest),32.132114230783,2.20230270006229,39.0066696842099,133,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_10,Forward,Optimal,57,185,96.3613008266256,43.5936621774048,67.1262997477163,297.139509404164,0.172390781083796,2836,0,0,10.6913278618662,Zone 1 (Rest),67.7663929636019,0.0,39.0208486705019,135,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_11,Forward,Optimal,61,163,80.5926941571876,47.1846673879953,77.7885255430478,216.352387258502,0.256432614660704,2027,0,0,12.5813343270113,Zone 1 (Rest),53.6345272045577,0.0,45.4864014359664,136,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_12,Forward,Optimal,50,189,83.9485592040043,47.9331955268712,67.1108357132501,223.467403826155,0.453483867864301,2629,0,0,11.6975790508754,Zone 1 (Rest),65.624957889824,0.0,35.0565062651066,137,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_13,Midfielder,At Risk,81,198,77.2355009464722,44.9742854517526,78.5143495981209,441.35544337708893,0.66704190790095,1807,1,6,6.78366026520001,Zone 1 (Rest),52.2160776390231,1.33603237618437,35.3503579591928,138,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_14,Midfielder,At Risk,70,201,77.8547458605034,47.2843235534834,88.9535062398466,407.98116790044304,0.534187765939158,833,2,10,7.65584764000516,Zone 1 (Rest),22.8357861059073,2.01327394340155,50.8971558746664,139,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_15,Goalkeeper,Optimal,50,184,78.0879611313374,48.6775003505581,82.9039026244188,250.723480868839,0.116629143620157,2489,0,0,13.973789884644,Zone 1 (Rest),65.8482063605227,0.0,33.1072038703113,140,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_16,Midfielder,Underperforming,60,191,72.9252262828111,59.4619549614069,77.4033668908641,350.844915979499,1.02173004663621,1418,2,0,5.69825627378156,Zone 1 (Rest),32.8322755583411,0.481293762085199,52.1229872700926,141,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_17,Forward,Optimal,53,165,97.5927916770737,44.6579783668268,79.059547366558,218.83490837656,0.392331789948351,2668,0,0,14.4375021930457,Zone 1 (Rest),61.5478393951274,0.0,48.9108670598625,142,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_18,Forward,Underperforming,64,191,86.4652940148459,59.5726257480106,71.2289030141938,303.503198172412,0.744147290422374,802,1,0,5.15193529848418,Zone 1 (Rest),15.6699181200772,0.224485232746665,68.2554982422928,143,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_19,Defender,Recovering,53,190,48.0182862763871,48.8175071267613,80.6709720927969,433.394303398182,1.07718523671175,1743,2,3,8.02476961345271,Zone 1 (Rest),74.6981824549753,1.29756993702246,11.651374183249,144,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_20,Defender,Underperforming,58,205,90.0971105046229,31.809633905741,68.6605678659192,321.82192635315,1.15051164779172,1625,2,0,9.62837415440356,Zone 1 (Rest),57.0360576534033,0.230550556181893,31.6442374424198,145,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_21,Defender,Recovering,51,202,53.934409465759,38.711666296258706,84.5350264852507,324.041811074122,1.04448909796085,1224,3,2,6.83230767435699,Zone 1 (Rest),58.950988798888,1.35686506530679,16.6807361203612,146,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_22,Defender,At Risk,72,190,69.5017652349731,37.4650358325868,66.8180888178946,314.639184753689,1.10344859338138,1473,2,3,7.31747021900286,Zone 1 (Rest),56.8503152281225,0.983135109069991,26.3770978102302,147,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_23,Defender,At Risk,77,205,93.886694454903,48.2847303190294,84.4129886495876,321.783668369346,0.648991855970195,803,1,5,8.03952546396722,Zone 1 (Rest),17.8907340919543,0.794907851255493,60.6247271619405,148,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_24,Goalkeeper,At Risk,83,207,88.619636283971,40.4246826497067,86.5598354704265,386.172418307607,1.39671428984012,1640,3,10,8.27346540715674,Zone 1 (Rest),46.010047834034,1.77307021225428,40.1131744442723,149,Premier League,Tottenham Hotspur
Tottenham Hotspur,Player_Tot_25,Defender,Optimal,54,162,74.0649074895854,32.0284165689843,74.5761527755898,225.677656772051,0.213949160784769,2538,0,0,19.2960587742199,Zone 1 (Rest),107.803548427888,0.0,-1.05569405513465,150,Premier League,Tottenham Hotspur
Newcastle United,Player_New_1,Defender,At Risk,79,193,88.7054314363452,37.9981041360831,85.4181309665645,464.634803119132,1.02248104051612,1786,3,11,8.99890547712011,Zone 1 (Rest),53.253977072103105,1.75383257842028,38.0567660623447,151,Premier League,Newcastle United
Newcastle United,Player_New_2,Defender,Recovering,57,206,47.0193665888671,35.1312556740273,88.8878062571274,396.70912934398496,1.30599254977516,1908,1,11,5.5615217220561,Zone 1 (Rest),115.843583207928,4.58892367000452,-16.3558062839971,152,Premier League,Newcastle United
Newcastle United,Player_New_3,Forward,At Risk,75,198,91.7497540152207,52.9321182684572,65.2432032848213,372.15450382212,1.40589110478776,651,1,11,6.27822498904636,Zone 1 (Rest),13.5339654041777,2.08324075065238,66.2363166058082,153,Premier League,Newcastle United
Newcastle United,Player_New_4,Midfielder,Optimal,52,185,76.9495301459505,43.3509979858294,77.3883828458667,262.385932467657,0.280707071494892,2241,0,0,11.5298380082856,Zone 1 (Rest),67.5251379856358,0.0,28.5272379168347,154,Premier League,Newcastle United
Newcastle United,Player_New_6,Forward,At Risk,83,191,70.981610160005,51.9409383379138,80.2752373526213,388.543393355905,0.945790914577229,958,3,9,5.64197144727063,Zone 1 (Rest),26.1372606967862,2.99643261360197,50.6729255503312,156,Premier League,Newcastle United
Newcastle United,Player_New_7,Defender,At Risk,75,199,96.220991693187,45.4524545489877,67.946863417102,429.057967505143,1.09575072818896,572,1,7,6.77498152915969,Zone 1 (Rest),13.2337394531125,1.22719066455558,64.5425662256594,157,Premier League,Newcastle United
Newcastle United,Player_New_8,Defender,At Risk,81,191,86.7841046453585,31.3986321141887,88.0042055957042,354.229487300037,1.09281199165342,566,2,11,6.66500956529099,Zone 1 (Rest),21.015984162452,2.24751390895032,50.8726453387933,158,Premier League,Newcastle United
Newcastle United,Player_New_9,Midfielder,Optimal,61,151,74.5177708738397,59.9096098140851,73.3905705359293,233.35695494722,0.33219000268667,2441,0,0,19.5762528450538,Zone 1 (Rest),55.1163541825191,0.0,52.5238586128514,159,Premier League,Newcastle United
Newcastle United,Player_New_10,Forward,At Risk,84,205,76.3791141202082,48.4537822679238,84.6541933170326,300.247335951882,0.800853108353255,1479,3,8,6.99657957904654,Zone 1 (Rest),40.1527698441988,2.05841192912366,41.3073788019186,160,Premier League,Newcastle United
Newcastle United,Player_New_11,Goalkeeper,Optimal,53,189,90.7439921915403,34.8731343212773,82.7889610903259,209.292914437939,0.202818906572832,2455,0,0,17.5527042049681,Zone 1 (Rest),78.1333946390277,0.0,25.1236676580899,161,Premier League,Newcastle United
Newcastle United,Player_New_12,Forward,At Risk,81,195,66.3721608247592,41.262180661583,63.5294708542068,345.47146001922,0.841674501896921,860,1,3,9.68478911515532,Zone 1 (Rest),31.7558499508772,0.622277167230853,38.9120469412641,162,Premier League,Newcastle United
Newcastle United,Player_New_13,Forward,At Risk,72,209,71.1881415388592,58.8477403820447,86.2000998517154,332.352842270422,1.28627595675709,642,2,6,6.95521381529087,Zone 1 (Rest),15.4909224263728,1.61574137483444,54.8062007150866,163,Premier League,Newcastle United
Newcastle United,Player_New_14,Midfielder,Underperforming,59,195,92.6979883396477,37.6124658695316,89.9493580111267,473.61133802149,1.30592540011762,1530,2,0,5.40459641525626,Zone 1 (Rest),44.03730369128849,0.399205409192605,44.242641291226,164,Premier League,Newcastle United
Newcastle United,Player_New_15,Defender,Optimal,60,151,68.9445773798525,59.146457757891696,77.1912428679255,293.273074047625,0.33006534019865,2252,0,0,18.6201448227262,Zone 1 (Rest),55.682103426275,0.0,47.952934908257696,165,Premier League,Newcastle United
Newcastle United,Player_New_16,Midfielder,At Risk,70,203,95.9304650917082,46.5866481028257,82.9382861969184,490.559505520259,1.32520076741557,1640,2,9,7.39117011524036,Zone 1 (Rest),36.8619851344343,1.55139696325584,52.0468611133495,166,Premier League,Newcastle United
Newcastle United,Player_New_17,Goalkeeper,Optimal,53,161,98.6328864461288,38.6499575666026,82.7954033271315,250.614186284024,0.275804675453164,2827,0,0,18.5144863755127,Zone 1 (Rest),74.643163413038,0.0,38.9066339128531,167,Premier League,Newcastle United
Newcastle United,Player_New_18,Midfielder,Optimal,63,151,86.0080436959261,33.040497062573,76.5337406777667,278.076158606844,0.283920169507728,2641,0,0,14.8460158701886,Zone 1 (Rest),93.4581649911892,0.0,16.9472687200728,168,Premier League,Newcastle United
Newcastle United,Player_New_19,Midfielder,Optimal,57,164,99.3471570105365,44.7836020843185,64.2674810606159,212.138493942243,0.221310059027038,2882,0,0,11.7776638785125,Zone 1 (Rest),65.0415218370396,0.0,48.2251446693996,169,Premier League,Newcastle United
Newcastle United,Player_New_20,Defender,Optimal,53,153,99.8678741541191,46.2794053901204,87.3804859557753,230.625362078661,0.349558334516655,2123,0,0,18.480158852494,Zone 1 (Rest),46.3340730705155,0.0,65.2373898521072,170,Premier League,Newcastle United
Newcastle United,Player_New_21,Midfielder,Optimal,53,184,74.7103740350916,48.2825950505785,84.8261368670062,273.36143805614,0.407721957456536,2509,0,0,12.4858025771494,Zone 1 (Rest),69.9012613175828,0.0,28.8541890043953,171,Premier League,Newcastle United
Newcastle United,Player_New_22,Midfielder,At Risk,75,195,70.3925283498014,55.2057964624427,64.11329117187,407.062026290518,0.715201872017238,712,2,3,8.14649403005368,Zone 1 (Rest),18.5314587140189,0.871912083306932,54.906085178577,172,Premier League,Newcastle United
Newcastle United,Player_New_23,Defender,Recovering,62,193,41.1422570295042,45.3170227330863,79.3827037038752,399.866766995724,0.766019278005381,1128,2,5,9.32330196070209,Zone 1 (Rest),61.0006488651818,1.82490464540478,13.1910004649786,173,Premier League,Newcastle United
Newcastle United,Player_New_24,Defender,Recovering,57,192,41.2766485543731,37.8895255714007,86.4861692101497,457.00330876741106,1.39208468894023,604,1,9,6.57703447874006,Zone 1 (Rest),39.0406347618306,3.68354053883185,20.8987184187204,174,Premier League,Newcastle United
Newcastle United,Player_New_25,Defender,Recovering,62,190,55.2261473827777,40.7685269792465,87.0528597640627,392.295492924947,1.13720147680828,1301,3,7,8.18334841083604,Zone 1 (Rest),58.1474541849105,2.21270853230136,19.919589566902,175,Premier League,Newcastle United
Aston Villa,Player_Ast_1,Defender,Recovering,56,202,34.5050700245113,44.7486753744297,75.3666576243802,436.04555584167105,0.541672900602384,586,3,2,5.36042167999337,Zone 1 (Rest),38.299151959258495,2.70326197941809,20.2745512077636,176,Premier League,Aston Villa
Aston Villa,Player_Ast_2,Goalkeeper,Optimal,50,154,80.3431715779031,37.7519046296554,86.5486734167739,299.158840887027,0.488299983068268,2210,0,0,16.6137061107041,Zone 1 (Rest),73.410306816092,0.0,29.0160840204328,177,Premier League,Aston Villa
Aston Villa,Player_Ast_3,Midfielder,Optimal,59,154,81.984641748757,46.6106891280968,76.7178208129567,242.429688588489,0.133047065383707,2367,0,0,19.6786003484503,Zone 1 (Rest),62.4562510333803,0.0,42.947454443814,178,Premier League,Aston Villa
Aston Villa,Player_Ast_4,Defender,Recovering,57,198,41.458189189586896,34.1137452439111,63.6415925447822,423.002593607773,1.27463378063779,668,1,11,7.39127647287962,Zone 1 (Rest),47.7546554443965,3.91607922672729,14.0491308025765,179,Premier League,Aston Villa
Aston Villa,Player_Ast_5,Defender,Underperforming,54,193,71.7128814680386,49.599406587177,78.0564476890897,416.484531641449,1.24807317942953,1811,2,0,5.640478731831,Zone 1 (Rest),51.07346622953649,0.494443710168447,36.3931719304037,180,Premier League,Aston Villa
Aston Villa,Player_Ast_6,Defender,Optimal,51,158,74.8866809535005,38.6415376588839,73.1821496908336,261.293958249453,0.477230335097883,2413,0,0,19.2831753284858,Zone 1 (Rest),84.0533743645268,0.0,18.654964713834,181,Premier League,Aston Villa
Aston Villa,Player_Ast_7,Defender,Optimal,63,170,71.4362715695664,46.3189387793723,85.5342499090859,284.651433869028,0.467570613455822,2529,0,0,16.3607076372983,Zone 1 (Rest),76.9257883087531,0.0,24.0173070824621,182,Premier League,Aston Villa
Aston Villa,Player_Ast_8,Midfielder,At Risk,77,203,89.1396270864645,55.5289489299945,79.6848551304321,335.485753893941,1.04502691889694,734,1,7,7.69778110247753,Zone 1 (Rest),14.9843087753046,1.16587936822781,63.8838754882534,183,Premier League,Aston Villa
Aston Villa,Player_Ast_9,Forward,Optimal,62,170,89.0391963994118,56.3557065971389,66.4053409893202,250.585269295183,0.43628121120448,2460,0,0,14.1341644929526,Zone 1 (Rest),49.306493164017695,0.0,56.5225940191371,184,Premier League,Aston Villa
Aston Villa,Player_Ast_10,Forward,At Risk,77,192,71.9019380527528,51.3004398571803,80.6665590615027,474.664583172162,1.13629135397925,1651,1,9,7.30778737209895,Zone 1 (Rest),44.9576347640271,1.90315211020441,40.7524703884927,185,Premier League,Aston Villa
